Date,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DIS,XOM,GE,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UTX,UNH,VZ,WMT,GOOGL,AMZN,AABA
2009-03-16,48.48,13.36,13.79,33.74,27.07,61.66,15.79,20.73,17.27,67.04,9.97,100.33,20.73,91.65,14.79,51.13,24.31,52.65,26.98,16.82,11.25,14.63,47.37,38.75,40.89,21.63,28.69,49.34,163.16,68.56,13.66
2009-03-17,47.42,12.37,13.61,33.92,26.51,63.11,15.72,20.67,17.2,66.81,9.85,92.64,20.5,91.11,14.32,50.7,23.3,51.7,26.01,16.32,10.96,14.11,47.95,38.09,41.2,21.11,28.49,48.9,160.25,67.37,13.35
2009-03-18,48.27,12.83,14.27,34.29,26.24,64.7,16.03,20.65,17.72,68.51,9.93,97.58,21.3,89.46,14.9,50.69,24.82,53.44,26.3,17.03,11.49,14.21,47.75,39.72,41.49,21.32,29.58,48.95,167.57,70.97,13.81
2009-03-19,49.07,14.31,14.55,33.86,27.97,68.25,16.68,20.92,18.15,70.4,11.2,104.65,22.52,92.84,15.39,51.16,27.25,55.58,27.03,17.37,10.94,14.26,48.24,41.9,42.27,22.29,30.8,50.8,166.01,71.4,13.68
2009-03-20,47.36,13.19,14.58,33.22,28.63,67.54,16.37,21.16,17.8,68.64,10.05,99.51,22.59,93.16,15.19,51.09,24.66,54.48,26.62,17.32,11.74,13.7,46.55,39.32,41.61,21.71,30.43,50.14,165.32,70.39,13.63
2009-03-23,46.8,13,14.67,33.2,28.14,65.91,16.31,21.58,17.83,66.99,10.28,102.5,22.43,93.7,15.02,52.38,25.3,53.97,27.2,17.37,11.49,13.95,46.11,39.2,41.36,21.2,30.2,50.28,166.95,71.36,13.79
2009-03-24,48.45,13.82,15.19,34.88,29.54,68.24,16.7,21.8,18.09,69.6,10.22,110.59,23.03,97.69,15.26,52.99,28.05,55,27.61,18.04,11.68,13.91,47.42,40.22,42.96,21.68,31.04,51,173.42,74.85,13.98
2009-03-25,48.85,13.55,15.37,36.03,30.14,69.35,16.5,22.2,18.34,69.7,10.74,111.13,23.27,98.47,15.08,52.98,27.19,54.06,27.96,17.98,11.53,13.98,47.7,39.17,43.49,21.29,30.72,51.27,175.38,73.09,13.69
2009-03-26,49.35,14.11,15.4,37.32,29.57,70.59,16.8,22.48,18.68,70.68,10.85,112,23.81,98.47,15.23,53.08,29.05,55.49,27.77,18.17,11.67,14.28,48.27,40.61,43.8,21.17,30.44,52.06,176.74,73.47,13.55
2009-03-27,50.3,14.51,15.46,38.23,30.2,69.08,17,22.22,18.81,70.05,10.77,109.61,23.82,95.99,15.49,52.69,28.27,55.46,26.93,18.54,11.86,14.22,48.21,39,45.02,21.3,30.38,52.36,175.18,71.61,13.17
2009-03-30,49.72,13.78,14.93,36.63,29.34,67.54,16.57,22.25,18.12,68.54,10.33,104.11,23.24,92,15.09,52.54,25.67,54,26.78,17.74,11.5,13.88,48.04,38.89,43.6,20.45,30.22,52,171.44,70.4,12.92
2009-03-31,49.11,13.17,15.06,35.9,28.16,67.44,16.53,22.14,18.06,69.04,10.33,102.81,23.52,94.96,14.91,53.36,25.73,54.3,26.81,17.83,11.68,13.8,47.56,39.39,42.63,20.85,30.54,52.04,174.64,72.61,12.76
2009-04-01,48.95,13.34,14.87,34.52,27.5,66,16.51,21.88,17.92,67.04,9.91,104.1,23.15,96.13,14.77,52.3,25.29,54.3,26.49,18.23,11.54,13.59,46.75,40.37,42.45,20.61,29.86,51.38,172.06,73.02,12.7
2009-04-02,51.59,15.26,15.74,36.16,30.29,70,17.83,22.65,19.25,70.73,10.75,115.21,24.31,99.15,15.38,53.29,29.58,55.94,27.21,19.5,11.9,14.06,48.72,43.21,44.93,21.17,31.7,53.34,181.84,73.63,13.04
2009-04-03,52.23,14.8,16.31,37.23,31.6,69.9,18.3,22.68,19.91,69.76,10.81,112.8,24.69,99.73,15.63,53,27.98,56.2,27,19.13,12.56,13.59,49.54,41.55,46.26,21.05,32.55,53.7,182.43,76.42,12.95
2009-04-06,52,15.08,16.42,37.48,31.72,69.74,17.56,22.35,19.78,69.66,10.85,116,24.78,100.9,15.65,52.03,28.27,56.47,26.28,18.54,12.82,13.56,49.46,42.01,45.3,20.33,32.61,53.41,183.68,77.26,13.08
2009-04-07,51.51,15.12,16.65,37.51,30.39,69.06,17.2,22.42,19.38,69.03,10.9,114,24.47,100.17,15.6,51.89,27.28,55.64,26.54,18.76,12.59,13.62,49.42,41.38,45.58,21.4,32.33,52.96,181.48,76.97,13
2009-04-08,50.93,15.14,16.49,36.5,29.77,67.73,17.29,22.34,19.19,68.57,10.73,117.37,24.69,99.45,15.35,51.54,27.45,55.46,26.38,18.97,12.49,13.54,48.8,41.86,45.28,24.12,31.9,52.66,181.93,75.93,12.9
2009-04-09,52.61,16.49,16.92,37.68,30.51,69.56,17.67,22.86,19.83,69.95,11.24,119.79,25.56,102.01,15.62,51.99,30.44,56.29,27.26,19.45,12.81,13.62,49.17,43.45,45.81,23.56,32.08,50.04,184.93,77.51,13.14
2009-04-13,52.78,19.18,17.14,36.97,32.25,67.45,17.85,22.48,19.6,68.64,11.44,122.81,25.63,100.28,15.81,51.27,32.01,56.34,26.12,19.69,13.18,13.53,48.88,42.04,46.84,24.12,31.78,50.8,185.85,79.84,14.02
2009-04-14,52.93,19.93,17.08,36.51,32.67,66.88,17.8,22.3,19.35,67.24,12.49,123.76,25.59,99.08,15.98,51.99,33.04,55.8,25.91,19.44,13.15,13.52,47.98,42.95,46,24.18,31.41,51.2,188.66,78,14.4
2009-04-15,52.78,17.85,16.74,36.63,32.6,66.43,17.75,22.1,19.12,67.59,11.49,116.72,25.22,98.23,15.36,51.79,30.62,54.05,25.62,19.21,12.85,13.34,47.68,41.07,45.4,24.34,31.2,50.76,183.73,75.5,13.93
2009-04-16,53.85,20.38,17.03,37.62,32.5,67.15,17.82,22.68,19.9,68.61,12.06,123.09,25.78,99.74,15.84,51.91,34.01,54.15,26.44,19.16,13.05,13.93,49.2,43.97,47.16,25.32,31.8,51.3,190.94,75.33,14.15
2009-04-17,55.03,20.67,17.31,38.55,32.68,66.42,18.1,22.62,20.57,67.84,12.4,120.84,26.16,101.18,15.88,52.5,33.35,55.09,25.9,19.68,13.51,14.01,51.15,43.01,47.74,24.32,31.97,51.19,193.2,76.78,14.43
2009-04-20,53.39,20.75,17.39,37.65,31.62,65.3,17.71,22.42,20,66.02,12,116.97,25.72,100.29,15.36,53.17,31.78,55.51,25.5,18.89,13.47,13.97,51.57,41.54,46.63,23.52,31.65,50.09,193.27,78.44,14.16
2009-04-21,52.26,18.03,16.98,36.66,28.98,63.55,17.2,22.08,19.22,65.29,10.99,113.76,25.2,98.41,14.98,52.55,29.07,55.55,24.41,18.59,13.08,13.59,50.82,40.29,47.25,25.38,30.82,49.66,188.27,77.33,13.94
2009-04-22,52.62,18.75,17.52,37.85,31.56,64.33,17.45,21.6,19.3,65.64,11.66,118.61,25.63,101.17,15.19,52.1,31.64,55.78,23.4,18.76,13.23,13.43,50.96,41.37,47.63,22.86,31.03,49.59,191.07,78.17,14.62
2009-04-23,53.24,19.93,18.09,37.29,32.73,64.44,17.52,21.54,19.42,65.31,12.16,121.64,25.96,102.65,15.68,51.38,32.23,54.75,23.07,18.92,13.75,13.11,49.84,40.67,46.79,23.1,31.07,49,193.95,81.33,14.56
2009-04-24,54.26,22.69,17.81,38.1,32.65,66.24,18.12,21.48,19.84,66.21,12.03,123.25,25.93,101.17,15.61,51.76,33.66,55.17,23.27,19.82,13.68,13.31,49.5,40.34,48.26,23.43,31.13,48.82,193.22,82.03,14.79
2009-04-27,56.45,24.24,17.56,37.99,32.73,65.32,18.1,21.21,19.62,65.29,12.13,119.34,25.9,99.61,15.31,51.32,32.53,53.9,23.4,20.55,13.5,13.36,49.07,39.25,48.87,23.2,30.85,47.76,192.36,83.88,14.48
2009-04-28,56.8,23.62,17.62,39.11,33,64.8,18.3,21.06,19.6,65.36,11.95,120.17,25.57,99.36,15.12,50.78,32.35,54.05,23.42,20.25,13.36,13.64,49.75,39.88,47.69,23,30.81,48.28,192.07,82.68,13.74
2009-04-29,57,24.37,17.84,39.09,33.17,66.6,18.83,21.18,19.68,67.32,12.17,122.02,26.27,101.98,15.2,51.05,33.44,55.09,23.23,20.11,13.9,13.35,49.91,41.14,48.47,24.05,31.05,48.85,193.18,82.99,13.7
2009-04-30,58.18,25.72,18.03,41.07,34.42,68,19.69,21.56,21.28,68.64,12.53,128.52,26.55,104.55,15.61,51.47,35.01,54.71,24.12,20.6,13.38,13.58,50.23,42.5,49.48,24.4,30.74,50.84,198.08,80.93,14.12
2009-05-01,57.56,24.94,17.97,40.31,35.87,66.06,19.24,21.57,21.76,67.13,12.74,127.9,26.58,103.78,15.76,52.53,32.85,53.21,24.23,20.19,13.22,13.39,49.6,40.76,49.27,23.56,30.36,50.5,197.71,80.38,14.5
2009-05-04,57.89,24.56,18.32,41.9,37.93,67.34,19.82,21.3,22.01,68.5,12.96,127.51,26.14,105.26,16.29,52.61,33.06,52.89,24.6,20.37,13.23,13.7,49.97,41.71,49.62,22.98,30.82,50.21,199.28,80.26,14.2
2009-05-05,58.42,26.9,18.82,41.92,38.35,66.76,19.5,21.66,22.69,68.08,13.25,132.9,26.18,106,16.53,53.75,35.45,53,24.5,20.14,13.6,13.99,50.76,41.99,50.9,23.62,31.01,50.67,200.19,81.01,14.55
2009-05-06,58.74,27.27,19.05,43.3,39.94,66.49,19.76,21.75,24.95,68.04,13.47,136.8,26.31,105.23,16.43,54.75,35.82,53.55,24.68,20.06,13.86,14.17,50,40.23,52.34,25.74,30.61,50.67,203.6,82.88,14.8
2009-05-07,59.01,28.27,18.9,44.47,40.54,68.62,20,21.66,25.8,69,14.3,140.98,26.19,104.65,16.31,53.88,38.5,54.02,24.7,19.96,13.83,14.02,51,39.04,52.28,25.8,30.61,50.86,202.25,82.73,15.03
2009-05-08,59.21,26.16,18.43,43.96,38.49,68.59,19,21.48,25.7,69.4,14.38,134.89,25.78,103.58,15.87,55.07,36.8,55.1,25.35,19.46,13.44,14.33,52,37.96,52.42,28.74,30.1,50.4,201.63,79.69,14.88
2009-05-11,59.41,27.27,18.2,45.26,38.75,69.29,18.45,21.36,25.11,69.48,14.38,136.85,24.81,101.09,15.09,54.56,37.35,54.83,24.58,19.2,13.4,14.1,51.42,38.12,52.7,28.26,29.9,49.97,201.6,76.8,14.9
2009-05-12,59.42,26.33,18.51,44.54,38.74,68.82,18.67,21.48,24.9,69.77,14.24,137.03,25.11,102.98,15.49,54.48,36.24,54.74,24.5,19.51,13.12,14.24,50.4,37.69,52.89,27.06,30,50.88,205.21,78.7,15.5
2009-05-13,58.39,24.69,17.6,43.18,36.97,68.19,18.49,22.02,23.89,69.98,13.21,133.2,24.95,102.88,15.36,54.7,34.7,53.52,24.89,19.92,12.6,15.09,50.53,38.1,51.44,27.07,30.49,50.3,197.24,76.25,14.92
2009-05-14,57.17,24.01,17.11,42.94,35.87,67.66,18.07,21.96,23.65,69.52,12.77,129.12,25.02,101.72,15.16,55.32,34.12,53.36,25.77,19.83,12.35,15.26,51.02,38.81,50.8,27.67,29.82,50.1,194.59,73.79,14.5
2009-05-15,57.76,24.71,17.47,43.27,36.06,66.92,18.14,22.42,23.45,69.31,13.07,134.02,24.45,100.9,15.54,55,35.45,53.47,26.25,20.13,12.52,15.18,51.43,39.94,51.38,27.74,30.07,48.96,195.75,74.54,15
2009-05-18,58.3,24.79,17.68,44.25,36.53,66.64,18.14,22.57,23.62,69.74,13.11,137.2,25.66,102,15.32,55.8,35.71,53.51,25.61,20.36,12.53,15.02,50.98,40.12,51.16,27.69,29.76,48.8,197.56,73.96,15.1
2009-05-19,59.07,26.01,18.12,44.36,38.29,65.98,18.71,23.07,24.25,70.31,13.64,142.59,25.39,104.33,15.47,56.21,37.3,54.34,25.74,20.51,12.88,15.19,52.57,40.25,52.84,27.71,29.79,49.92,198.25,75.43,15.06
2009-05-20,59.1,25.32,18.23,45.05,38.09,66.4,19.02,23.4,24,71,14.03,142.31,24.85,105.51,15.8,56.22,36.61,55.18,25.98,20.41,13.08,15.15,53.74,39.85,52.69,27.68,29.82,49.76,201.25,78.5,15.08
2009-05-21,57.45,23.66,17.88,43.99,36.76,64.53,18.43,23.32,23.08,68.72,13.51,134.05,23.49,103.07,15.36,55.43,34.19,55.68,25.73,20.14,12.59,15.03,53.48,38.33,51.04,27.36,29.57,48.81,198.35,76.75,14.92
2009-05-22,56.82,24,17.72,43.47,36.05,64.75,18.09,23.34,23.25,68.62,13.36,137.78,23.2,102.67,15.23,55.1,35.26,55.92,26.15,19.93,12.84,14.84,53.07,39.93,50.78,26.95,29.19,49.37,198.53,76.1,14.89
2009-05-26,55.95,23.21,17.82,42.61,34.38,63.81,17.66,23.5,23.47,68.39,13.02,134.61,22.67,101.32,15.01,54.69,34.12,56.97,26,19.54,12.99,14.9,52.94,39.79,51.04,26.21,28.68,49.18,196.17,75.03,14.68
2009-05-27,57.91,24.75,18.83,43.89,35.5,65.69,18.41,23.56,24.44,69.8,13.47,142.22,23.9,104.34,15.5,55.44,36.5,58.68,26.47,20.25,13.54,15,53.72,41.36,52.84,26.95,29.65,50.24,203.02,78.51,15.27
2009-05-28,56.24,23.86,19.06,43.99,34.79,65.05,18.35,23.32,24.07,68.54,13.23,141.65,23.63,103.34,15.56,54.25,35.14,57.89,26.41,20.32,13.61,14.76,52.26,39.33,51.86,27.46,29.12,49.51,204.54,77.7,15.09
2009-05-29,56.69,24.48,19.34,44.61,34.96,66.55,18.54,23.5,24.14,69.8,13.33,145.81,22.99,104.47,15.75,54.59,36.35,58.28,26.94,20.56,13.82,14.8,52.62,39.3,52.53,27.27,29.38,49.9,206.26,77.72,15.19
2009-06-01,57.9,25.55,19.5,45.54,36.37,67.8,19.15,24.62,24.83,70.46,13.82,145.8,23.59,106.94,16.03,55.75,37.4,59.18,27.71,21,14.46,15.36,52.55,41.84,53.49,26.9,29.53,50.18,209.57,78.21,16.17
2009-06-02,59.24,24.8,19.86,47.7,37.51,69.1,19.57,24.5,25.09,71.44,13.7,143.25,23.96,107.51,16.25,56.05,35.07,59.57,27.51,21.36,14.75,14.98,53.23,42.28,55.21,27.72,29.3,50.38,213.34,82.42,16.6
2009-06-03,59.56,24.72,20,48.71,37,68.73,19.55,24.67,24.86,72.39,13.65,141.91,24.39,106.53,15.97,55.88,34.4,59.85,27.39,21.31,14.35,14.85,53.38,43.01,55.12,27.29,29.51,49.75,213.21,83.31,16.5
2009-06-04,59.59,24.63,20.02,48.63,36.86,68.97,19.46,24.57,25.01,72.67,13.62,144.65,24.39,106.17,15.98,56.36,34.4,60.65,27.47,21.77,14.54,14.94,53.76,42.98,54.86,27.73,29.68,50.83,217.87,85.42,16.4
2009-06-05,60.6,25.6,20.76,52.16,38.52,69.94,19.94,24.96,25.48,73.25,13.96,151.05,24.78,107.33,16.3,55.81,35.72,60.4,26.73,21.96,14.65,14.79,53.56,44.13,55.89,27.63,29.81,51.12,222.76,86.29,16.77
2009-06-08,60.97,24.59,20.55,52.49,38.03,69,19.74,24.62,24.94,72.48,13.5,147.55,24.24,106.64,15.86,55.72,34.55,58.58,25.86,21.98,14.53,14.4,52.93,42.69,56.25,26.99,29.15,50.99,219.97,86.75,16.47
2009-06-09,60.6,26.05,20.54,53.39,38.5,70.06,19.95,24.76,25.18,73.56,13.56,149,24.34,108.15,16.21,56.03,35.72,59.02,25.93,22.06,14.5,14.37,52.84,43.92,56.57,26.38,29.4,50.86,219.51,86.93,16.23
2009-06-10,60.62,27.15,20.33,52.82,38.74,71,20.19,24.65,25.47,73.97,13.72,149.93,25.06,109.2,16.58,56.02,35.57,59.6,25.92,22.17,14.72,14.13,52.69,44.18,56.05,26.02,29.51,50.81,218.33,87.58,16.7
2009-06-11,60.57,26.64,19.94,51.83,37.79,70.36,19.93,24.06,25.15,74,13.43,146.12,24.39,108.75,16.49,55.65,35.07,58.32,25.69,22.59,14.29,14.09,52.05,43.82,55.71,23.75,29.49,50.05,216.1,86.3,16.26
2009-06-12,60.37,25.39,19.83,50.76,37.47,71.19,19.93,24.34,25.03,73.43,13.45,144.38,24.19,108.4,16.24,55.88,34.86,57.72,26.12,22.9,14.1,14.57,51.88,43.48,55.34,23.8,29.69,49.35,213.64,85.03,16.17
2009-06-15,60.4,24.96,19.43,50.9,37.01,71.96,19.68,24.3,24.78,72.64,13.36,144.17,23.94,107.63,16.05,55.84,34.88,58.1,25.83,23.23,14.1,14.7,52.38,42.98,55.31,24.01,29.84,49.1,210.96,82.83,16.56
2009-06-16,59.41,25.37,19.52,49.57,36.46,71.7,19.42,24.1,24.31,73.34,13.18,143.94,23.86,108.47,16.05,55.01,34.27,57.91,25.01,23.47,13.99,14.21,51.61,42.48,54.75,23.65,29.86,48.51,209.86,83.7,16.33
2009-06-17,58.59,24.55,19.52,48.55,35.2,69.44,19.04,23.94,23.43,71.06,12.71,144.09,23.24,107.46,15.83,54.68,33.43,57.21,24.45,23.5,13.79,14.23,50.13,42.24,54.46,24.03,29.58,48.3,208.3,82.5,15.91
2009-06-18,58.89,24.06,19.44,48.43,34.92,68.55,19.23,24,23.76,71.23,12.19,139.96,23.73,106.93,16.16,55.37,32.85,57.55,25,23.62,13.8,14.64,50.07,42.37,54.67,24.08,30.01,48.65,208.05,82.81,15.62
2009-06-19,59.48,24.42,19.72,49.18,34.45,68.82,19.18,24.86,23.89,71.85,12.13,143.19,23.47,106.31,16.05,56.3,34.65,58.41,25.91,24.04,14.21,15.15,51.28,42.96,55.22,25.93,30.42,49.05,209.31,82.15,15.5
2009-06-22,58.62,24.32,20.1,47.83,33.46,67.08,18.75,24.26,23.19,70.1,11.86,141.87,23.37,105.18,15.9,55.87,34.69,57.8,25.74,23.95,14.05,14.89,50.33,41.75,53.85,25.09,29.53,48.1,208.68,82.41,15.55
2009-06-23,57.74,23.23,19.49,44.39,32.47,66.15,18.43,24.1,22.72,69.28,11.53,138.34,23.24,104.75,15.88,55.54,33.11,57.54,25.28,23.38,13.8,14.67,50.52,41.06,52.82,24.49,30.1,48.72,203.53,78.97,14.75
2009-06-24,57.46,23.58,19.35,43.14,33.52,66.34,18.74,24.06,23.08,69.3,11.77,142.53,23.15,105.39,16.04,55.26,33.78,57.07,25.15,23.45,13.49,14.81,50.58,41.28,52.27,24.6,30.81,48.5,204.57,78,14.76
2009-06-25,57.35,22.61,19.39,41.4,33.92,65.5,18.59,23.71,22.86,68.31,11.62,141.57,22.67,103.7,16.05,55.31,33.48,56.21,25.49,23.43,12.66,14.64,50.43,40.61,50.63,24.64,30.72,48.44,203.7,79.1,15.44
2009-06-26,58.81,24.33,19.97,42.11,34.54,66.61,18.92,23.86,23.42,69.67,11.9,144.49,23.47,106.5,16.18,56.21,33.88,57.39,26.48,23.57,12.68,15.23,51.46,40.75,51.74,24.93,31,49.04,207.05,81.9,15.6
2009-06-29,59.36,23.9,20.49,42.15,34.86,66.41,19,24.07,23.5,69.45,11.82,147.5,23.66,105.99,16.45,56.61,34.55,57.19,27.06,23.6,12.79,15.25,51.92,41.05,51.8,24.8,31,48.71,213.21,83.87,15.86
2009-06-30,59.94,23.99,20.37,43.63,34.69,66.94,18.94,24.1,23.7,70.6,11.84,149.4,23.92,105.69,16.38,57.23,34.6,57.3,27.85,23.97,12.96,15.27,52.23,40.93,52.4,25.01,31.44,48.86,212.21,83.62,15.85
2009-07-01,60.31,23.49,20.5,42.63,33.48,66.93,18.84,24.24,23.5,70.67,11.76,147.59,23.8,105,16.67,56.82,34.27,57.65,28.1,24.05,13.04,14.97,51.47,41.19,52.15,25.09,30.83,48.55,212.31,84.42,15.49
2009-07-02,59.9,22.74,20.18,41.81,32.79,65.61,18.67,24.38,23.18,69.57,11.64,145.86,23.37,103.8,16.87,56.73,33.36,57.69,27.73,23.76,12.94,14.77,51.79,40.4,51.7,24.93,30.47,48.26,207.91,81.11,15.24
2009-07-06,59.87,22.19,19.81,40.38,31.57,63.69,18.32,24.34,22.68,67.67,11.37,142.66,22.76,101.57,16.61,56.11,32.03,57.08,26.97,23.21,12.68,14.4,50.75,39.19,49.87,23.91,30.03,47.74,203.45,78.45,14.83
2009-07-07,61.09,23.45,19.78,40.5,31.62,63.93,18.54,24.36,23.11,67.61,11.47,146.24,22.91,101.34,16.83,56.61,32.63,58,27.85,23.08,12.92,14.55,51.99,39.95,50.89,24.05,30.39,47.9,204.32,78.53,14.92
2009-07-08,58.87,22.53,19.42,39.12,30.49,62.67,18.25,24.28,22.68,66.56,10.99,142.45,22.38,100.29,16.31,56.45,32.93,57.1,27.89,22.31,12.75,14.74,52.02,39.13,49.74,25.26,29.4,48.11,200.2,76.46,14.44
2009-07-09,59.28,23.06,19.68,39.75,31.15,63.62,18.27,24.36,22.38,66.8,10.94,141.76,22.85,101.12,16.09,57.1,32.89,57.25,27.76,22.65,12.96,14.62,52.65,39.41,50.19,24.88,28.82,48.8,203.26,78.25,14.48
2009-07-10,58.68,22.6,19.48,39.2,30.4,61.76,18.08,24.25,22.29,65.1,10.74,142.35,22.58,100.97,15.98,56.34,33.31,56.56,26.9,22.19,12.67,14.23,52.18,38.94,49.21,24.9,28.48,47.94,204.99,77.52,14.78
2009-07-13,59.83,23.55,19.93,39.68,30.81,61.46,18.41,24.19,22.49,65.17,10.88,146.72,22.51,101.28,16.15,56.91,32.87,57.07,26.42,22.42,12.86,14.21,52.06,39.45,49.85,24.72,28.62,47.6,208.3,78.07,14.95
2009-07-14,60.47,24.4,20.29,40.39,31.5,63,18.43,24.51,22.72,66.2,11.57,148.98,23.09,103.42,16.5,58,34.53,57.24,26.9,23.2,12.87,14.66,53.07,40.32,51.6,25.57,29.02,47.86,212.07,81.48,15.07
2009-07-15,61.2,24.82,20.72,40.77,32.39,64.15,19.32,24.74,23.37,67.2,11.92,152.01,23.88,104.75,17.99,58.46,35.11,57.48,27.34,23.75,13.09,14.97,53.61,39.82,52.23,25.06,29.11,48.35,215.04,83,15.23
2009-07-16,61.91,26.97,20.82,41.01,33.6,64.26,19.74,25.18,24.54,68.2,12.07,155,24.07,106.84,17.94,58.94,35.5,57.19,27.69,23.93,13.2,14.97,54.65,40.2,53.8,24.8,29.34,48.35,218.56,84.42,15.8
2009-07-17,63.14,28.04,21.3,42.25,33.98,64.72,20.18,25.16,24.81,68.3,11.91,155.87,24.6,113.41,18.5,59.56,36.42,57.34,27.83,24.4,13.29,15.08,55.26,40.5,53.83,25.26,29.58,48.61,216.72,85.8,16.75
2009-07-20,63.62,28.28,21.9,41.71,35.32,65.69,20.82,25.3,24.98,69.11,11.71,157.75,24.66,114.53,18.86,59.46,37.02,58.22,27.75,24.44,13.15,15.03,56.01,40.61,54.04,25.25,29.69,48.66,215.15,86.27,17.18
2009-07-21,64.44,29.02,21.9,42.82,40.81,66.34,21.27,25.42,25.39,69.42,11.78,159.89,24.87,115.87,18.9,59.33,37.2,58.52,28.73,24.69,13.36,15.42,55.94,40.6,54.45,25.48,29.98,48.91,215.69,88.52,17.05
2009-07-22,64.26,28.91,22.54,42.4,38.47,65.54,21.44,25.16,25.09,69.88,11.36,158.19,24.37,116.18,18.87,59.45,36.4,58.53,29.57,24.7,13,15.67,55.16,40.7,53.81,25.61,30.37,48.8,214.21,88.65,16.19
2009-07-23,66.58,28.99,22.38,42,38.76,65.97,21.44,24.56,25.45,69.82,11.65,160.2,24.76,115.06,19.09,59.26,36.95,56.99,29.52,24.93,12.88,16.05,54.93,41.33,53.25,26.25,30.42,49.18,214.55,89.84,17.41
2009-07-24,69.4,28.6,22.42,41.95,40.93,67.66,21.48,24.7,26.63,71.36,11.89,164.43,25.23,116.68,19.13,60.26,38.05,56.39,30.27,23.61,12.78,16.05,55.64,42.72,53.38,27.23,31.34,48.81,218.12,87.6,17.43
2009-07-27,69.39,29.49,22.88,42,41.85,68.62,21.85,24.68,26.55,72.41,12.17,164.7,25.25,116.95,19.29,61.49,37.97,56.22,31.12,23.44,13.05,16.43,55.89,43.27,52.16,27.09,31.3,49.1,223.24,86.24,17.37
2009-07-28,69.65,28,22.7,41.99,42.34,68.21,21.62,24.72,26.57,71.88,12.25,162.3,25.08,116.63,19.29,61.03,37.74,55.9,30.71,22.99,13,16.49,55.6,43.44,51.84,27.78,30.88,48.76,220.72,83.84,16.97
2009-07-29,69.33,27.38,22.7,43,42.54,67.5,21.8,24.71,26.18,71.07,12.44,159.21,25.37,116.36,19.29,60.74,37.79,56.25,30.01,23.73,13.12,16,55.56,43.24,52.14,28.53,31.26,48.92,218.83,84.47,16
2009-07-30,69.73,28.27,23.1,43.94,42.65,67.93,21.98,24.91,26.38,70.3,13.01,161.11,25.7,118,19.57,61.66,38.13,56.61,30.21,24.2,13.73,15.96,56.57,42.84,53.7,28.84,32.16,49.55,221.53,85.64,15.13
2009-07-31,70.19,28.04,23.28,43.32,43.26,67.15,21.94,24.82,25.39,70.36,13.24,162.37,25.84,117.56,19.34,61.83,38.38,55.5,30.2,23.77,13.92,16.11,56.2,42.23,54.26,28.08,32.24,50.05,225.21,85.76,14.72
2009-08-03,71.8,28.9,23.6,43.18,44.68,70.26,22.21,25.02,25.52,70.96,13.65,165.2,26.18,118.88,19.48,61.16,39.12,55.11,30.45,23.82,14.24,16.12,55.96,43.2,54.12,28.34,32.37,50.22,224.59,86.56,14.56
2009-08-04,71.71,28.49,23.56,43.64,45.45,69.97,22.45,24.78,25.35,70.25,13.66,162.99,26.16,119.17,19.21,61.15,39.27,55.32,30.14,23.68,14.12,15.95,55.42,45,55,27.19,32.06,49.61,224.91,87.48,14.44
2009-08-05,72.35,28.85,23.68,43.63,47.76,70.42,22.55,24.76,25.64,70.48,13.85,165.75,26.3,118.52,19.27,61.19,40.34,55.13,29.87,23.84,14.38,15.98,53.74,46.3,54.85,26.88,31.89,49.94,228.23,85.64,14.76
2009-08-06,71.97,31.6,23.65,44.29,47.12,69.86,22.04,24.7,25.35,70.01,14.19,169.4,26.4,118.31,18.93,60.67,42.28,55.2,29.68,23.93,14.31,15.88,53.81,46.99,54.53,26.27,31.35,49.25,227.38,84.31,14.76
2009-08-07,72.68,32.06,23.64,45.89,47.95,69.68,22.49,24.83,25.63,70.01,14.53,168.3,26.73,118.11,18.91,59.96,41.28,55.08,29.71,23.75,14.49,15.91,51.84,47.06,55.57,26.08,31.24,49.28,228.06,84.1,14.86
2009-08-10,72.59,32.51,23.67,46.41,47.59,69.28,21.98,24.63,26.42,69.12,14.62,163.2,27.18,118.17,18.6,60.08,42.03,55.8,30.29,23.46,14.47,15.85,51.92,47.4,55.46,26.47,31.03,49.38,227.8,85.01,14.66
2009-08-11,70.84,32.27,23.38,45.56,46.77,68.83,21.47,24.71,26.33,68.7,14.44,159.94,27.03,118.03,18.7,60.68,42.28,56.06,NA,23.32,14.23,15.8,52.11,46.06,55.95,27.06,30.85,49.71,227.06,83.64,14.54
2009-08-12,71.38,31.23,23.22,45.33,45.9,68.11,21.23,24.48,25.91,68.23,13.8,159.87,26.8,117.6,18.69,60.26,41.19,55.91,30.34,23.13,14.15,15.85,52,45.2,55.71,27.76,30.71,50.1,227.93,83.42,14.47
2009-08-13,72.28,31.89,23.81,46.45,48.02,69.06,21.54,24.22,26.28,69.22,14.38,165.24,27.42,119.28,18.97,60.69,42.73,56.45,30.73,23.63,14.34,15.88,52.29,46.46,58.08,27.64,31.27,51.83,231.31,85.72,14.74
2009-08-14,72.35,31.97,23.99,45.82,47.17,68.57,21.47,24.02,26.23,68.52,14.11,163.97,27.67,119.29,18.97,60.42,42.63,55.69,31,23.62,14.42,15.87,52.55,47.48,57.21,28.08,31.04,51.87,231.62,84.11,14.98
